"TOA5","CR3000","CR3000","2700","CR3000.Std.13","CPU:3d_v2_3.cr3","38941","ts_data"
"TIMESTAMP","RECORD","Ux","Uy","Uz","Ts","diag_csat","t_hmp","e_hmp"
"TS","RN","m/s","m/s","m/s","C","unitless","C","kPa"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-01-13 14:42:16.3",9631,2.717,-0.12,0.8017501,26.32681,0,33.64244,2.533815
"2020-01-13 14:42:16.4",9632,1.937,-1.4895,0.2535,26.35269,0,33.64244,2.533815
"2020-01-13 14:42:16.5",9633,1.5905,-0.20725,0.763,26.28708,0,33.64244,2.533902
"2020-01-13 14:42:16.6",9634,0.83425,-0.98975,0.3855,26.46494,0,33.64078,2.533667
"2020-01-13 14:42:16.7",9635,2.03025,-0.631,0.5825,26.2543,0,33.64244,2.534075
"2020-01-13 14:42:16.8",9636,2.445,0.78525,0.30875,26.24396,0,33.64078,2.53384
"2020-01-13 14:42:16.9",9637,1.11975,0.134,0.9867501,26.061,0,33.63746,2.53337
"2020-01-13 14:42:17",9638,0.538,-0.55525,0.7965,26.08511,0,33.64078,2.53384
"2020-01-13 14:42:17.1",9639,0.12075,-0.601,0.67725,26.0748,0,33.64078,2.534013
"2020-01-13 14:42:17.2",9640,0.09950001,-0.1715,0.7187501,26.06442,0,33.6441,2.534483
"2020-01-13 14:42:17.3",9641,0.19075,0.031,0.412,26.0817,0,33.6441,2.53457
"2020-01-13 14:42:17.4",9642,-0.0535,-0.4205,0.21725,25.94882,0,33.64244,2.534335
"2020-01-13 14:42:17.5",9643,0.19875,-0.36575,0.29825,26.05063,0,33.6441,2.53457
"2020-01-13 14:42:17.6",9644,0.25525,-0.32375,-0.25125,26.24911,0,33.64244,2.534335
"2020-01-13 14:42:17.7",9645,0.02025,-0.5625,-0.1805,26.27502,0,33.64078,2.5341
"2020-01-13 14:42:17.8",9646,0.212,-0.05325,0.04675,26.2077,0,33.64078,2.5341
"2020-01-13 14:42:17.9",9647,0.10775,-0.283,-0.0085,26.18869,0,33.64078,2.534273
"2020-01-13 14:42:18",9648,0.1015,-0.18275,0.118,26.15933,0,33.64078,2.534186
"2020-01-13 14:42:18.1",9649,-0.04175,-0.297,0.11,26.14038,0,33.64078,2.534273
"2020-01-13 14:42:18.2",9650,0.001,-0.20475,0.09150001,26.13348,0,33.63911,2.534037
"2020-01-13 14:42:18.3",9651,0.022,-0.28375,0.06475,26.11279,0,33.63414,2.53342
"2020-01-13 14:42:18.4",9652,0.1295,-0.23175,0.097,26.0144,0,33.63248,2.533011
"2020-01-13 14:42:18.5",9653,0.28625,-0.161,0.222,25.94711,0,33.63746,2.53363
"2020-01-13 14:42:18.6",9654,0.502,0.05825,0.18075,25.82291,0,33.63911,2.533777
"2020-01-13 14:42:18.7",9655,0.27425,0.2445,0.05725,26.07306,0,33.64078,2.534186
"2020-01-13 14:42:18.8",9656,0.14375,0.427,-0.47,26.1904,0,33.64244,2.534335
"2020-01-13 14:42:18.9",9657,0.7532501,-1.132,-0.78425,26.26987,0,33.63911,2.533777
"2020-01-13 14:42:19",9658,0.3235,0.2155,0.58825,26.31818,0,33.64078,2.5341
"2020-01-13 14:42:19.1",9659,1.609,-0.15375,0.03525,26.33545,0,33.64244,2.534162
"2020-01-13 14:42:19.2",9660,2.25025,-0.4555,0.79425,26.51157,0,33.64078,2.533927
"2020-01-13 14:42:19.3",9661,1.3535,-1.34725,0.45025,26.35791,0,33.64078,2.533927
"2020-01-13 14:42:19.4",9662,1.902,-0.46025,0.187,26.48395,0,33.64078,2.534013
"2020-01-13 14:42:19.5",9663,2.23575,-1.16,1.0045,26.11621,0,33.6358,2.533221
"2020-01-13 14:42:19.6",9664,1.76425,-0.3145,0.56825,26.43558,0,33.63414,2.532987
"2020-01-13 14:42:19.7",9665,2.0145,-0.56225,0.45175,26.16974,0,33.6358,2.533308
"2020-01-13 14:42:19.8",9666,1.31625,-0.629,0.55525,26.25085,0,33.64078,2.533753
"2020-01-13 14:42:19.9",9667,0.34425,-0.1605,0.92125,25.95746,0,33.63746,2.533283
"2020-01-13 14:42:20",9668,0.508,-0.1745,0.53775,26.07306,0,33.63248,2.532492
"2020-01-13 14:42:20.1",9669,0.2115,-0.1685,0.385,26.00229,0,33.63248,2.532406
"2020-01-13 14:42:20.2",9670,0.316,-0.5560001,0.29775,25.88498,0,33.6358,2.532875
"2020-01-13 14:42:20.3",9671,0.057,-0.70375,0.0375,26.07132,0,33.6358,2.532875
"2020-01-13 14:42:20.4",9672,0.501,-0.14425,-0.26025,26.17664,0,33.6358,2.532702
"2020-01-13 14:42:20.5",9673,0.2575,0.214,-0.21275,26.13174,0,33.64078,2.53358
"2020-01-13 14:42:20.6",9674,0.40075,-0.0925,-0.2045,26.11621,0,33.63414,2.532554
"2020-01-13 14:42:20.7",9675,0.17025,0.1265,-0.093,26.09549,0,33.64078,2.533234
"2020-01-13 14:42:20.8",9676,0.359,0.23025,-0.2035,26.06442,0,33.64078,2.533234
"2020-01-13 14:42:20.9",9677,0.2165,0.12925,-0.293,26.04889,0,33.63248,2.531973
"2020-01-13 14:42:21",9678,0.335,0.219,-0.24125,26.02304,0,33.64244,2.533469
"2020-01-13 14:42:21.1",9679,0.51875,0.26225,-0.067,26.01266,0,33.64244,2.533383
"2020-01-13 14:42:21.2",9680,0.50425,0.2835,-0.08625001,26.00925,0,33.6441,2.533617
"2020-01-13 14:42:21.3",9681,0.8015,0.06325001,0.02075,26.0351,0,33.6441,2.533704
"2020-01-13 14:42:21.4",9682,0.543,0.12375,0.07700001,25.94882,0,33.64244,2.533469
"2020-01-13 14:42:21.5",9683,0.45,-0.05075,0.59475,26.27328,0,33.64078,2.533321
"2020-01-13 14:42:21.6",9684,0.25275,0.65175,-0.80875,26.14728,0,33.64078,2.533407
"2020-01-13 14:42:21.7",9685,0.9155,-0.451,-0.31375,26.23529,0,33.64244,2.533642
"2020-01-13 14:42:21.8",9686,0.111,-0.22675,0.27775,26.32166,0,33.64078,2.533407
"2020-01-13 14:42:21.9",9687,2.13,-0.06725001,0.87725,26.21976,0,33.64078,2.533494
"2020-01-13 14:42:22",9688,2.259,-0.268,0.563,26.35443,0,33.64244,2.533815
"2020-01-13 14:42:22.1",9689,1.44525,-0.12125,-0.21775,26.36655,0,33.64244,2.533556
"2020-01-13 14:42:22.2",9690,2.412,-0.0755,0.35325,26.41144,0,33.64244,2.533815
"2020-01-13 14:42:22.3",9691,3.037,-0.3365,0.788,26.20255,0,33.64244,2.533815
"2020-01-13 14:42:22.4",9692,1.36675,-0.2925,0.6995,26.27676,0,33.64078,2.533494
"2020-01-13 14:42:22.5",9693,2.3245,-0.40925,0.61975,26.38724,0,33.64078,2.53358
"2020-01-13 14:42:22.6",9694,1.89125,-0.064,0.74725,26.21286,0,33.63911,2.533172
"2020-01-13 14:42:22.7",9695,2.8165,-0.05825,0.2905,26.14554,0,33.63746,2.533024
"2020-01-13 14:42:22.8",9696,2.05175,-0.24475,0.357,26.20255,0,33.64078,2.533407
"2020-01-13 14:42:22.9",9697,0.61775,-0.25025,1.02625,25.99371,0,33.64078,2.53358
"2020-01-13 14:42:23",9698,0.58075,-0.0425,0.98825,25.96606,0,33.64078,2.533494
"2020-01-13 14:42:23.1",9699,0.42625,0.44825,0.697,26.03683,0,33.64078,2.533407
"2020-01-13 14:42:23.2",9700,0.883,-0.22475,0.4205,26.05237,0,33.63911,2.533172
"2020-01-13 14:42:23.3",9701,0.67125,-0.4425,0.3475,26.13864,0,33.6358,2.532875
"2020-01-13 14:42:23.4",9702,0.42975,0.176,0.234,26.11792,0,33.6358,2.532875
"2020-01-13 14:42:23.5",9703,0.1375,0.4415,0.24775,26.05579,0,33.63414,2.532641
"2020-01-13 14:42:23.6",9704,0.11025,0.403,0.2985,25.99371,0,33.6358,2.532702
"2020-01-13 14:42:23.7",9705,-0.0395,0.4525,0.29,26.01093,0,33.6358,2.532875
"2020-01-13 14:42:23.8",9706,-0.09075,0.33925,0.11625,26.05753,0,33.6358,2.532875
"2020-01-13 14:42:23.9",9707,0.0315,0.445,0.16275,25.99023,0,33.63081,2.53217
"2020-01-13 14:42:24",9708,-0.07575,0.35725,0.18875,26.0213,0,33.63248,2.532233
"2020-01-13 14:42:24.1",9709,-0.25375,0.2275,0.23775,25.99539,0,33.62916,2.531677
"2020-01-13 14:42:24.2",9710,-0.03,0.38625,0.13475,26.0144,0,33.63911,2.533258
"2020-01-13 14:42:24.3",9711,0.09575,0.06175,0.18975,25.98682,0,33.63414,2.532468
"2020-01-13 14:42:24.4",9712,0.40775,-0.05675,0.131,25.99371,0,33.63911,2.533172
"2020-01-13 14:42:24.5",9713,0.38375,-0.03775,0.15275,26.02304,0,33.6358,2.532875
"2020-01-13 14:42:24.6",9714,0.70175,-0.105,0.04675,26.05063,0,33.6358,2.532875
"2020-01-13 14:42:24.7",9715,0.684,0.7550001,-0.57025,26.16281,0,33.64078,2.533407
"2020-01-13 14:42:24.8",9716,0.5365,0.7365,0.0565,26.17487,0,33.64244,2.533729
"2020-01-13 14:42:24.9",9717,0.8880001,-0.14325,-0.07600001,26.33719,0,33.64078,2.53358
"2020-01-13 14:42:25",9718,-0.01225,0.13425,-0.7955,26.32855,0,33.64078,2.53358
"2020-01-13 14:42:25.1",9719,1.386,-0.517,0.168,26.39243,0,33.64078,2.53358
"2020-01-13 14:42:25.2",9720,2.70175,0.72075,0.40975,26.23187,0,33.64078,2.53358
"2020-01-13 14:42:25.3",9721,0.4235,-0.5545,-0.51675,26.24048,0,33.64244,2.533815
"2020-01-13 14:42:25.4",9722,2.5835,-0.15525,0.58775,26.26813,0,33.64244,2.533989
"2020-01-13 14:42:25.5",9723,1.93925,-0.3125,0.39875,26.49777,0,33.64244,2.534075
"2020-01-13 14:42:25.6",9724,1.7085,-0.89525,0.36025,26.39932,0,33.64078,2.53384
"2020-01-13 14:42:25.7",9725,1.866,-0.8337501,0.4335,26.2543,0,33.64078,2.534013
"2020-01-13 14:42:25.8",9726,2.00425,-0.02725,0.55625,26.32507,0,33.64244,2.534248
"2020-01-13 14:42:25.9",9727,2.01425,0.25825,0.8872501,26.23013,0,33.64244,2.534248
"2020-01-13 14:42:26",9728,1.68325,-0.278,0.5915,26.26987,0,33.64078,2.5341
"2020-01-13 14:42:26.1",9729,0.693,-0.28775,0.37575,26.23187,0,33.63911,2.533777
"2020-01-13 14:42:26.2",9730,0.5125,-0.30325,0.39325,26.22839,0,33.64244,2.534162
"2020-01-13 14:42:26.3",9731,0.89275,-0.58675,0.125,26.15933,0,33.64078,2.534013
"2020-01-13 14:42:26.4",9732,0.623,-0.4625,0.422,26.09549,0,33.64078,2.5341
"2020-01-13 14:42:26.5",9733,0.27875,0.0315,0.811,26.11279,0,33.64244,2.534248
"2020-01-13 14:42:26.6",9734,0.09,0.197,0.6020001,26.05579,0,33.64078,2.533927
"2020-01-13 14:42:26.7",9735,0.207,0.10575,0.497,26.04199,0,33.64078,2.5341
"2020-01-13 14:42:26.8",9736,0.07275,0.1555,0.42525,26.04025,0,33.64078,2.534013
"2020-01-13 14:42:26.9",9737,-0.053,0.23425,0.37875,26.07132,0,33.63911,2.533777
"2020-01-13 14:42:27",9738,0.02125,0.1945,0.25125,26.11792,0,33.64078,2.5341
"2020-01-13 14:42:27.1",9739,-0.03125,0.149,0.2265,26.0817,0,33.64078,2.534186
"2020-01-13 14:42:27.2",9740,-0.06125,0.154,0.15675,26.04373,0,33.64078,2.534186
"2020-01-13 14:42:27.3",9741,-0.1545,0.149,0.193,26.0817,0,33.63911,2.533864
"2020-01-13 14:42:27.4",9742,-0.127,0.2545,0.16025,26.061,0,33.63414,2.533247
"2020-01-13 14:42:27.5",9743,-0.08625001,0.203,0.0715,26.09549,0,33.63248,2.532838
"2020-01-13 14:42:27.6",9744,0.0035,0.1415,0.0085,26.10413,0,33.62916,2.532455
"2020-01-13 14:42:27.7",9745,0.0785,0.09175,-0.011,26.10239,0,33.62916,2.532369
"2020-01-13 14:42:27.8",9746,0.12725,0.09,-0.01425,26.09897,0,33.63746,2.53363
"2020-01-13 14:42:27.9",9747,0.22125,0.1115,0.0515,26.07132,0,33.6358,2.533308
"2020-01-13 14:42:28",9748,0.29675,0.2045,0.105,26.09897,0,33.63248,2.532925
"2020-01-13 14:42:28.1",9749,0.30425,0.00475,0.08275001,26.11279,0,33.63213,2.532605
"2020-01-13 14:42:28.2",9750,0.53525,-0.09850001,-0.25275,26.08344,0,33.63213,2.532518
"2020-01-13 14:42:28.3",9751,1.541,0.648,0.57025,26.10239,0,33.6338,2.532581
"2020-01-13 14:42:28.4",9752,1.74275,0.53225,0.00625,26.44421,0,33.62881,2.531876
"2020-01-13 14:42:28.5",9753,0.68,-1.07,0.0045,26.35959,0,33.63213,2.532345
"2020-01-13 14:42:28.6",9754,2.44675,-0.40925,0.55525,26.47705,0,33.63048,2.531852
"2020-01-13 14:42:28.7",9755,1.54775,-1.279,0.61425,26.27328,0,33.64043,2.533087
"2020-01-13 14:42:28.8",9756,2.19325,-1.01475,0.777,26.32681,0,33.64043,2.533347
"2020-01-13 14:42:28.9",9757,2.30175,-0.7455,0.5585001,26.33026,0,33.64043,2.533174
"2020-01-13 14:42:29",9758,2.638,0.32125,0.19925,26.38724,0,33.64376,2.533644
"2020-01-13 14:42:29.1",9759,2.1925,-0.0105,0.5420001,26.06442,0,33.6421,2.533409
"2020-01-13 14:42:29.2",9760,0.8150001,0.06325001,0.813,26.03168,0,33.64376,2.533644
"2020-01-13 14:42:29.3",9761,0.88275,-0.427,0.4845,25.86084,0,33.64708,2.534114
"2020-01-13 14:42:29.4",9762,0.44075,0.3955,0.15675,26.01782,0,33.64376,2.533644
"2020-01-13 14:42:29.5",9763,0.14325,0.01725,0.2875,26.07654,0,33.64043,2.533174
"2020-01-13 14:42:29.6",9764,0.3935,0.22875,0.2635,26.08511,0,33.63878,2.532853
"2020-01-13 14:42:29.7",9765,0.6505001,0.0185,0.08125,26.06616,0,33.64043,2.533087
"2020-01-13 14:42:29.8",9766,0.3125,0.38675,-0.0275,26.14902,0,33.64043,2.533
"2020-01-13 14:42:29.9",9767,-0.0405,0.49375,-0.28425,26.10413,0,33.64376,2.533558
"2020-01-13 14:42:30",9768,-0.10675,0.50675,-0.2965,26.05579,0,33.64376,2.533558
"2020-01-13 14:42:30.1",9769,-0.09875,0.419,-0.34275,26.05063,0,33.64376,2.533558
"2020-01-13 14:42:30.2",9770,-0.162,0.44575,-0.213,26.00748,0,33.6421,2.533495
"2020-01-13 14:42:30.3",9771,-0.104,0.5075001,-0.13875,25.99194,0,33.64043,2.533174
"2020-01-13 14:42:30.4",9772,-0.1405,0.36975,-0.03225,25.96606,0,33.64043,2.533174
"2020-01-13 14:42:30.5",9773,-0.09025001,0.40325,-0.02275,25.97989,0,33.6421,2.533495
"2020-01-13 14:42:30.6",9774,-0.0665,0.38525,-0.0785,26.09201,0,33.56572,2.522361
"2020-01-13 14:42:30.7",9775,0.0275,0.31375,-0.0175,26.01093,0,33.579,2.523976
"2020-01-13 14:42:30.8",9776,0.0245,0.31325,0.0925,25.9678,0,33.59229,2.525591
"2020-01-13 14:42:30.9",9777,0.19725,0.366,0.1485,25.93503,0,33.60225,2.526998
"2020-01-13 14:42:31",9778,0.3445,0.304,0.10525,25.9057,0,33.61221,2.528405
"2020-01-13 14:42:31.1",9779,0.35125,0.18775,0.13075,25.96436,0,33.62051,2.529404
"2020-01-13 14:42:31.2",9780,0.21975,0.4905,-0.0035,25.97296,0,33.63048,2.5309
"2020-01-13 14:42:31.3",9781,0.358,-0.42475,0.2195,26.04199,0,33.63712,2.531838
"2020-01-13 14:42:31.4",9782,0.51775,0.8050001,-0.60275,26.39417,0,33.6421,2.532716
"2020-01-13 14:42:31.5",9783,0.9760001,-1.27425,0.08275001,26.23877,0,33.64542,2.533273
"2020-01-13 14:42:31.6",9784,1.90125,-1.3815,-0.35175,26.4408,0,33.64874,2.533829
"2020-01-13 14:42:31.7",9785,2.22425,-0.08675,0.29725,26.45978,0,33.64874,2.534003
"2020-01-13 14:42:31.8",9786,2.19275,-0.3675,0.708,26.23358,0,33.65206,2.534559
"2020-01-13 14:42:31.9",9787,2.6705,0.11025,1.06125,26.31644,0,33.65206,2.534733
"2020-01-13 14:42:32",9788,1.49875,-0.67875,0.6990001,26.30609,0,33.6504,2.53467
"2020-01-13 14:42:32.1",9789,1.833,-0.13625,-0.45725,26.25601,0,33.64708,2.534374
"2020-01-13 14:42:32.2",9790,1.52875,-0.02,-0.22825,26.24219,0,33.64874,2.534696
"2020-01-13 14:42:32.3",9791,1.08125,0.003,-0.0545,26.16974,0,33.6504,2.535103
"2020-01-13 14:42:32.4",9792,0.98875,0.5355,-0.40025,26.23877,0,33.64874,2.534956
"2020-01-13 14:42:32.5",9793,0.80125,0.07250001,-0.35225,26.32333,0,33.64874,2.535129
"2020-01-13 14:42:32.6",9794,0.5235,0.1225,-0.2725,26.37863,0,33.64874,2.535302
"2020-01-13 14:42:32.7",9795,0.737,0.71325,-0.26125,26.16455,0,33.6504,2.535623
"2020-01-13 14:42:32.8",9796,0.199,0.34,-0.01775,26.15765,0,33.6504,2.53571
"2020-01-13 14:42:32.9",9797,0.4415,0.68275,0.034,26.18353,0,33.64376,2.534856
"2020-01-13 14:42:33",9798,0.76425,0.79725,-0.283,26.21634,0,33.64542,2.535178
"2020-01-13 14:42:33.1",9799,0.57475,-0.0245,0.56,26.22839,0,33.64708,2.535499
"2020-01-13 14:42:33.2",9800,-0.07175,-0.015,0.06875,26.30264,0,33.64542,2.535264
"2020-01-13 14:42:33.3",9801,2.13525,0.24475,0.45225,26.33545,0,33.64542,2.535351
"2020-01-13 14:42:33.4",9802,2.44175,-0.337,0.65975,26.28018,0,33.64376,2.535116
"2020-01-13 14:42:33.5",9803,1.36925,-0.779,-0.08875,26.29056,0,33.64376,2.535203
"2020-01-13 14:42:33.6",9804,1.166,0.7615001,-0.6375,26.22665,0,33.64874,2.535995
"2020-01-13 14:42:33.7",9805,0.9662501,-0.41325,-0.15825,26.18008,0,33.64542,2.535351
"2020-01-13 14:42:33.8",9806,1.38175,-0.3235,-0.1865,26.33026,0,33.64376,2.53503
"2020-01-13 14:42:33.9",9807,1.10625,0.80325,-0.00525,26.33197,0,33.64043,2.534559
"2020-01-13 14:42:34",9808,1.015,0.12125,-0.21325,26.21286,0,33.6421,2.534708
"2020-01-13 14:42:34.1",9809,1.26325,0.1795,0.44725,26.21112,0,33.64043,2.534645
"2020-01-13 14:42:34.2",9810,1.739,0.2145,0.3225,26.07825,0,33.64043,2.534559
"2020-01-13 14:42:34.3",9811,1.81775,-0.28725,0.60925,26.11444,0,33.6421,2.534708
"2020-01-13 14:42:34.4",9812,1.94125,-1.3565,0.02275,26.25259,0,33.64043,2.534472
"2020-01-13 14:42:34.5",9813,1.39175,0.19925,0.3425,26.23529,0,33.64043,2.534559
"2020-01-13 14:42:34.6",9814,0.4025,0.511,-0.50275,26.36655,0,33.64043,2.534472
"2020-01-13 14:42:34.7",9815,1.383,-0.3715,0.4215,26.43732,0,33.64043,2.534385
"2020-01-13 14:42:34.8",9816,1.962,-0.9472501,-0.0425,26.35101,0,33.64043,2.534299
"2020-01-13 14:42:34.9",9817,1.08175,-0.8997501,-0.256,26.28018,0,33.63546,2.533508
"2020-01-13 14:42:35",9818,1.46925,0.005,-0.4915,26.24219,0,33.63546,2.533508
"2020-01-13 14:42:35.1",9819,0.74825,-0.53575,-0.7305,26.28192,0,33.63712,2.533569
"2020-01-13 14:42:35.2",9820,1.37875,-0.22275,-0.395,26.24911,0,33.64043,2.534126
"2020-01-13 14:42:35.3",9821,0.9960001,-0.1585,-0.195,26.2077,0,33.63712,2.533396
"2020-01-13 14:42:35.4",9822,0.6355,0.58925,-0.13875,26.18869,0,33.63712,2.533396
"2020-01-13 14:42:35.5",9823,1.2565,-0.347,0.1235,26.07996,0,33.64043,2.533953
"2020-01-13 14:42:35.6",9824,1.63475,0.12775,0.851,26.0282,0,33.63546,2.533162
"2020-01-13 14:42:35.7",9825,1.78075,0.325,0.601,26.2612,0,33.64043,2.533866
"2020-01-13 14:42:35.8",9826,1.038,0.49325,0.157,26.33719,0,33.64043,2.534039
"2020-01-13 14:42:35.9",9827,2.43675,-0.46575,0.243,26.1369,0,33.64043,2.534039
"2020-01-13 14:42:36",9828,2.12975,-0.987,0.581,26.11621,0,33.64043,2.534039
"2020-01-13 14:42:36.1",9829,1.07375,-1.25525,0.04975,26.24567,0,33.64043,2.534126
"2020-01-13 14:42:36.2",9830,-0.06125,-0.383,0.125,26.27155,0,33.64376,2.53451
"2020-01-13 14:42:36.3",9831,1.30375,-0.44625,-1.02425,26.23706,0,33.6421,2.534274
"2020-01-13 14:42:36.4",9832,1.20625,0.5815001,-0.26625,26.12659,0,33.64376,2.53451
"2020-01-13 14:42:36.5",9833,0.58,0.23525,-0.15425,26.13348,0,33.64376,2.534423
"2020-01-13 14:42:36.6",9834,0.37575,0.09550001,0.00425,26.20944,0,33.64376,2.53425
"2020-01-13 14:42:36.7",9835,1.26325,0.67175,0.208,26.2612,0,33.64542,2.534571
"2020-01-13 14:42:36.8",9836,1.134,-0.16825,0.876,26.17145,0,33.6421,2.534188
"2020-01-13 14:42:36.9",9837,1.59325,-0.02425,0.26525,26.12311,0,33.64043,2.533953
"2020-01-13 14:42:37",9838,0.6835001,-0.30875,0.6365,26.09033,0,33.6421,2.534188
"2020-01-13 14:42:37.1",9839,0.59825,0.1515,0.27875,26.21112,0,33.6421,2.534188
"2020-01-13 14:42:37.2",9840,0.38375,-0.11225,-0.20375,26.23187,0,33.6421,2.534274
"2020-01-13 14:42:37.3",9841,1.477,-0.823,0.1225,26.29749,0,33.64376,2.534423
"2020-01-13 14:42:37.4",9842,1.5305,-0.4405,1.04775,26.23358,0,33.6421,2.534188
"2020-01-13 14:42:37.5",9843,1.709,-0.8710001,0.39975,26.27847,0,33.64708,2.53472
"2020-01-13 14:42:37.6",9844,1.29975,-0.6695001,0.22375,26.25775,0,33.6421,2.534101
"2020-01-13 14:42:37.7",9845,1.51275,-0.6005,0.023,26.18698,0,33.64043,2.533953
"2020-01-13 14:42:37.8",9846,1.24325,-0.28075,-0.6900001,26.17319,0,33.64376,2.53451
"2020-01-13 14:42:37.9",9847,0.72025,-0.403,-0.63525,26.19907,0,33.6421,2.534101
"2020-01-13 14:42:38",9848,0.6185001,-0.027,-0.484,26.1438,0,33.6421,2.534188
"2020-01-13 14:42:38.1",9849,0.40875,0.10175,-0.25925,26.11969,0,33.64043,2.533953
"2020-01-13 14:42:38.2",9850,0.624,0.025,0.2975,26.07132,0,33.6421,2.534361
"2020-01-13 14:42:38.3",9851,1.23325,0.0625,0.5345,26.2612,0,33.6421,2.534274
"2020-01-13 14:42:38.4",9852,1.499,-0.244,0.03625,26.24396,0,33.64376,2.53451
"2020-01-13 14:42:38.5",9853,1.39725,0.57875,0.182,26.23187,0,33.6421,2.534361
"2020-01-13 14:42:38.6",9854,1.227,0.42125,0.7475001,26.38553,0,33.64043,2.533953
"2020-01-13 14:42:38.7",9855,1.7425,-1.1155,0.28325,26.27847,0,33.64376,2.534423
"2020-01-13 14:42:38.8",9856,2.53125,-0.16375,0.92325,26.16626,0,33.6421,2.534101
"2020-01-13 14:42:38.9",9857,1.3755,-0.9400001,0.5975,26.13174,0,33.64376,2.534337
"2020-01-13 14:42:39",9858,1.42775,-1.2155,-0.22125,26.37515,0,33.6421,2.534101
"2020-01-13 14:42:39.1",9859,2.17625,-0.44125,-0.08425,26.19565,0,33.64376,2.53425
"2020-01-13 14:42:39.2",9860,1.24725,-0.561,0.41,26.10068,0,33.64376,2.53425
"2020-01-13 14:42:39.3",9861,1.32525,-0.33975,0.235,26.19388,0,33.6421,2.533842
"2020-01-13 14:42:39.4",9862,1.13825,-0.3725,-0.274,26.22324,0,33.64874,2.534782
"2020-01-13 14:42:39.5",9863,0.67475,-0.0675,-0.68375,26.22665,0,33.64542,2.534398
"2020-01-13 14:42:39.6",9864,0.10625,0.17025,-0.53175,26.20944,0,33.6421,2.533928
"2020-01-13 14:42:39.7",9865,0.252,0.14875,-0.21875,26.13348,0,33.6421,2.533755
"2020-01-13 14:42:39.8",9866,0.39775,0.00075,0.0445,26.15933,0,33.64542,2.534312
"2020-01-13 14:42:39.9",9867,0.8502501,-0.48725,-0.40625,26.20596,0,33.64542,2.534312
"2020-01-13 14:42:40",9868,0.56625,-0.06625,0.5195,26.26813,0,33.64376,2.534077
"2020-01-13 14:42:40.1",9869,1.19175,0.6805,0.15525,26.32507,0,33.64376,2.534164
"2020-01-13 14:42:40.2",9870,0.6175,-0.59825,-0.43175,26.38901,0,33.64043,2.53378
"2020-01-13 14:42:40.3",9871,1.77775,-0.7550001,0.6705,26.11792,0,33.64043,2.533607
"2020-01-13 14:42:40.4",9872,1.739,-0.534,0.083,26.25949,0,33.6421,2.533755
"2020-01-13 14:42:40.5",9873,2.24825,-0.3735,0.23325,26.10587,0,33.64043,2.533607
"2020-01-13 14:42:40.6",9874,1.002,-0.2665,0.517,26.12659,0,33.63213,2.532345
"2020-01-13 14:42:40.7",9875,0.96575,0.27075,0.0635,26.09549,0,33.63712,2.53305
"2020-01-13 14:42:40.8",9876,0.975,0.25275,-0.30125,26.24911,0,33.63213,2.532345
"2020-01-13 14:42:40.9",9877,0.71975,-0.18275,-0.265,26.20944,0,33.6338,2.532581
"2020-01-13 14:42:41",9878,0.974,-0.198,-0.3125,26.17834,0,33.64043,2.53352
"2020-01-13 14:42:41.1",9879,1.49375,-0.10625,0.33225,26.14902,0,33.64043,2.53352
"2020-01-13 14:42:41.2",9880,0.93625,-0.45325,0.24975,26.10068,0,33.64043,2.53352
"2020-01-13 14:42:41.3",9881,0.99725,-0.147,0.4755,25.77115,0,33.64043,2.533347
"2020-01-13 14:42:41.4",9882,0.62025,-0.37925,0.17075,26.04373,0,33.64043,2.533174
"2020-01-13 14:42:41.5",9883,0.4725,0.408,0.1865,26.12659,0,33.64043,2.533347
"2020-01-13 14:42:41.6",9884,0.3755,0.81225,0.38575,26.18869,0,33.64043,2.53326
"2020-01-13 14:42:41.7",9885,1.5855,-0.42425,0.29975,26.29056,0,33.6421,2.533495
"2020-01-13 14:42:41.8",9886,1.20025,-0.495,0.06875,26.22839,0,33.64043,2.53326
"2020-01-13 14:42:41.9",9887,0.32475,-0.2735,0.06500001,26.17834,0,33.63712,2.53279
"2020-01-13 14:42:42",9888,0.47025,0.615,0.1645,26.20255,0,33.64043,2.53352
"2020-01-13 14:42:42.1",9889,1.2215,0.28675,0.4105,26.10413,0,33.6421,2.533669
"2020-01-13 14:42:42.2",9890,1.82575,0.9345,0.41425,26.09033,0,33.6421,2.533755
"2020-01-13 14:42:42.3",9891,1.38475,0.38925,0.066,26.15933,0,33.6421,2.533755
"2020-01-13 14:42:42.4",9892,1.397,0.536,-0.0315,26.31128,0,33.6421,2.533755
"2020-01-13 14:42:42.5",9893,1.51375,0.52625,0.7927501,26.33197,0,33.64376,2.53399
"2020-01-13 14:42:42.6",9894,1.1305,-0.891,-0.1055,26.30264,0,33.64376,2.53399
"2020-01-13 14:42:42.7",9895,1.5455,0.5387501,1.2275,26.12659,0,33.64874,2.534869
"2020-01-13 14:42:42.8",9896,1.67125,-0.3975,0.8935,26.16281,0,33.64376,2.534164
"2020-01-13 14:42:42.9",9897,1.51875,-0.40975,1.25575,26.28882,0,33.6421,2.533928
"2020-01-13 14:42:43",9898,0.5617501,-0.00325,0.7632501,26.36133,0,33.64376,2.534337
"2020-01-13 14:42:43.1",9899,1.92425,-0.15325,0.8717501,26.35101,0,33.64376,2.534077
